smiles,gpcr,name,bias,source,pkd
Cc1ccc(S(=O)(=O)NC(=O)Cc2cccc(NC[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)c2)cc1,ADRB2_HUMAN,CHEMBL347582,Unknown,ChEMBL,4.8
Cc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,ADRB2_HUMAN,CHEMBL12718,Unknown,ChEMBL,6.77
Cc1ccc(SCCNCCCOc2ccccc2)cc1,DRD2_HUMAN,CHEMBL128281,Unknown,ChEMBL,6.65
Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1,OPRM1_HUMAN,CHEMBL110126,Unknown,ChEMBL,6.31
Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1F,OPRM1_HUMAN,CHEMBL108894,Unknown,ChEMBL,6.82
Cc1ccc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(OS(C)(=O)=O)cc5CC4)CC3)cccc2n1.Cl,DRD2_HUMAN,CHEMBL3084598,Unknown,ChEMBL,6.7
Cc1ccc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)ccc(F)c2n1.Cl,DRD2_HUMAN,CHEMBL2113363,Unknown,ChEMBL,6.1
Cc1ccc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)cccc2n1.Cl,DRD2_HUMAN,CHEMBL3084599,Unknown,ChEMBL,6.5
Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1,ADRB2_HUMAN,CHEMBL425190,Unknown,ChEMBL,5.7
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL63329,Unknown,ChEMBL,5.23
Cc1ccc2c(c1)C(N1CCN(CCc3ccccc3)CC1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL422310,Unknown,ChEMBL,6.2
Cc1ccc2c(c1)C(NC1CC3CCC(C1)N3Cc1ccccc1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL148694,Unknown,ChEMBL,6.83
Cc1ccc2c(c1)C(NC1CCN(C)CC1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL347959,Unknown,ChEMBL,5.59
Cc1ccc2c(c1)C(NC1CCN(Cc3ccccc3)CC1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL358657,Unknown,ChEMBL,6.74
Cc1ccc2nc(O)n(C3CCN(C(=O)OCc4cc5c(cc4Cl)OCO5)CC3)c2c1,OPRM1_HUMAN,CHEMBL326320,Unknown,ChEMBL,5.91
Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,OPRM1_HUMAN,CHEMBL420863,Unknown,ChEMBL,8.62
Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,5HT2A_HUMAN,"PD-168,077",Unknown,ChEMBL,5.4
Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,DRD2_HUMAN,"PD-168,077",Unknown,ChEMBL,5.43
Cc1cccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)c1,DRD2_HUMAN,CHEMBL298166,Unknown,ChEMBL,5.88
Cc1cccc(COc2ccc(NC(=O)N3CCc4cc(C)c(C(F)(F)F)cc43)cn2)n1,5HT2A_HUMAN,CHEMBL53939,Unknown,ChEMBL,6.0
Cc1cccc(OCCNCCCOc2ccccc2)c1,DRD2_HUMAN,CHEMBL128232,Unknown,ChEMBL,7.21
Cc1ccccc1OCCNCCCOc1ccccc1,DRD2_HUMAN,CHEMBL128313,Unknown,ChEMBL,7.7
Cc1cnc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(OS(C)(=O)=O)cc5CC4)CC3)c2)o1.Cl,DRD2_HUMAN,CHEMBL3084629,Unknown,ChEMBL,6.5
Cc1cnc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)o1.Cl,DRD2_HUMAN,CHEMBL2113357,Unknown,ChEMBL,6.2
Cc1coc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(OS(C)(=O)=O)cc5CC4)CC3)c2)n1.Cl,DRD2_HUMAN,CHEMBL3084612,Unknown,ChEMBL,6.7
Cc1csc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)n1,ADRB2_HUMAN,CHEMBL433454,Unknown,ChEMBL,6.12
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1,5HT2A_HUMAN,SB-224289,Unknown,ChEMBL,5.8
Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4cc5c(c(OCCN(C)C)c4)OCC5)cc3)c(C)c2)no1,5HT2A_HUMAN,CHEMBL21724,Unknown,ChEMBL,7.3
Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4ccc5c(c4)C4(CCN(C)CC4)CO5)cc3)c(C)c2)no1,5HT2A_HUMAN,CHEMBL15933,Unknown,ChEMBL,6.0
Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4ccc5c(c4)N(CCN(C)C)CCO5)cc3)c(C)c2)no1,5HT2A_HUMAN,CHEMBL20791,Unknown,ChEMBL,8.4
Cc1nc(-c2ccc(CSc3nc4ccccc4n3Cc3ccc(Cl)cc3)cc2)no1,DRD2_HUMAN,CHEMBL108856,Unknown,ChEMBL,7.02
Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)co1,ADRB2_HUMAN,CHEMBL37512,Unknown,ChEMBL,4.52
Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,ADRB2_HUMAN,CHEMBL33168,Unknown,ChEMBL,5.0
Cc1nc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(OS(C)(=O)=O)cc5CC4)CC3)c2)no1.Cl,DRD2_HUMAN,CHEMBL3084613,Unknown,ChEMBL,6.7
Cc1nc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)no1.Cl,DRD2_HUMAN,CHEMBL3084616,Unknown,ChEMBL,6.4
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,5HT2A_HUMAN,RISPERIDONE,Arrestin,ChEMBL,9.8
Cc1ncc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)o1,ADRB2_HUMAN,CHEMBL288418,Unknown,ChEMBL,5.52
Cc1ncc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(OS(C)(=O)=O)cc5CC4)CC3)c2)o1.Cl,DRD2_HUMAN,CHEMBL3084597,Unknown,ChEMBL,6.7
Cc1ncc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)o1.Cl,DRD2_HUMAN,CHEMBL3084602,Unknown,ChEMBL,6.2
Cc1ncc([N+](=O)[O-])n1CCNC(=O)N1CCC(c2cc(-c3ccc(Cl)cc3Cl)[nH]n2)CC1,OPRM1_HUMAN,CHEMBL419214,Unknown,ChEMBL,5.54
Cc1ncc2c(n1)C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,OPRM1_HUMAN,CHEMBL431074,Unknown,ChEMBL,8.28
Cc1noc(-c2ccc(CSc3nc4ccccc4n3Cc3ccc(Cl)cc3)cc2)n1,DRD2_HUMAN,CHEMBL264394,Unknown,ChEMBL,6.51
Cl.Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,DRD2_HUMAN,CHEMBL555670,Unknown,ChEMBL,6.44
Cl.Cn1nccc1-c1cccc(C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(S(C)(=O)=O)cc4CC3)CC2)c1,DRD2_HUMAN,CHEMBL3084605,Unknown,ChEMBL,6.3
Cl.O=C(Cc1cccc2sccc12)N1CC2CCCN2[C@@H]2CCCC[C@H]21,OPRM1_HUMAN,CHEMBL555990,Unknown,ChEMBL,4.76
Cl.O=C(Cc1cccc2sccc12)NCCN1CCCC1,OPRM1_HUMAN,CHEMBL554205,Unknown,ChEMBL,5.0
Cl.O=C(Cc1cccc2sccc12)N[C@@H]1CCCC[C@H]1N1CCCC1,OPRM1_HUMAN,CHEMBL545182,Unknown,ChEMBL,5.32
Cl.O=C(Cc1cccc2sccc12)O[C@@H]1CCCC[C@H]1N1CCCC1,OPRM1_HUMAN,CHEMBL545654,Unknown,ChEMBL,5.48
Cl.O=Cc1cc2ccc(C(=O)N[C@@H]3CC[C@@]4(O)C5Cc6ccc(O)c7c6[C@@]4(CCN5CC4CC4)[C@H]3O7)cc2cc1C=O,OPRM1_HUMAN,CHEMBL555713,Unknown,ChEMBL,9.13
Cl.c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccn3)CC2)cc1,DRD2_HUMAN,CHEMBL1203260,Unknown,ChEMBL,6.58
Clc1ccc(Cn2c(SCc3ccccc3)nc3ccccc32)cc1,DRD2_HUMAN,CHEMBL110774,Unknown,ChEMBL,5.17
Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,DRD2_HUMAN,CHEMBL310843,Unknown,ChEMBL,5.47
Clc1ccc(N2CCN(Cc3ccc4ccnn4c3)CC2)cc1,DRD2_HUMAN,CHEMBL432059,Unknown,ChEMBL,4.89
Clc1ccc(N2CCN(Cc3cccc4ccnn34)CC2)cc1,DRD2_HUMAN,CHEMBL88937,Unknown,ChEMBL,4.51
Clc1ccc(N2CCN(Cc3cccn4nccc34)CC2)cc1,DRD2_HUMAN,CHEMBL90374,Unknown,ChEMBL,4.8
Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,DRD2_HUMAN,FAUC 113,Unknown,ChEMBL,5.49
Clc1ccc(OCCNCCCOc2ccccc2)cc1,DRD2_HUMAN,CHEMBL132884,Unknown,ChEMBL,6.64
Clc1ccc(OCCNCCCSc2ccccc2)cc1,DRD2_HUMAN,CHEMBL337627,Unknown,ChEMBL,6.64
Clc1ccc(SCCNCCCOc2ccccc2)cc1,DRD2_HUMAN,CHEMBL130347,Unknown,ChEMBL,6.45
Clc1ccc2[nH]ccc2c1N1CCN(Cc2ccccc2)CC1,DRD2_HUMAN,CHEMBL311539,Unknown,ChEMBL,7.09
Clc1ccc2c(c1)C(N1CCN(C3CCCCC3)CC1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL148559,Unknown,ChEMBL,6.24
Clc1ccc2c(c1)C(N1CCN(CCc3ccccc3)CC1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL436274,Unknown,ChEMBL,6.05
Clc1ccc2c(c1)C(N1CCN(Cc3ccccc3)CC1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL146856,Unknown,ChEMBL,5.0
Clc1ccc2c(c1)C(NC1CC3CCC(C1)N3Cc1ccccc1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL148353,Unknown,ChEMBL,6.87
Clc1ccc2c(c1)C(NC1CCN(Cc3ccccc3)CC1)=Nc1cccnc1N2,DRD2_HUMAN,CHEMBL342536,Unknown,ChEMBL,6.74
Clc1cccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccccc2)c1,DRD2_HUMAN,CHEMBL106660,Unknown,ChEMBL,7.23
Clc1cccc(N2CCN(CC3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)c1,5HT2A_HUMAN,CHEMBL92333,Unknown,ChEMBL,7.25
Clc1cccc(N2CCNCC2)c1,5HT2A_HUMAN,CHLOROPHENYLPIPERAZINE,Unknown,ChEMBL,7.27
Clc1cccc(OCCNCCCOc2ccccc2)c1,DRD2_HUMAN,CHEMBL129534,Unknown,ChEMBL,7.66
Clc1ccccc1OCCNCCCOc1ccccc1,DRD2_HUMAN,CHEMBL131396,Unknown,ChEMBL,6.95
Cn1cc(C(=O)C(=O)N[C@@H]2CN3CCC2CC3)c2ccccc21,5HT2A_HUMAN,CHEMBL298612,Unknown,ChEMBL,4.6
Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21,5HT2A_HUMAN,CHEMBL294649,Unknown,ChEMBL,4.9
Cn1cc(CCN)c2c3c(ccc21)OCCC3,5HT2A_HUMAN,CHEMBL25800,Unknown,ChEMBL,8.09
Cn1ccc2c3c(ccc21)N(C(=O)Nc1cccnc1)CC3,5HT2A_HUMAN,CHEMBL315223,Unknown,ChEMBL,5.54
Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,5HT2A_HUMAN,CHEMBL297784,Unknown,ChEMBL,5.7
FC(F)(F)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL110431,Unknown,ChEMBL,5.59
FC(F)(F)c1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1,DRD2_HUMAN,CHEMBL88289,Unknown,ChEMBL,8.39
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2c(Cl)cccc12,5HT2A_HUMAN,CHEMBL523585,Unknown,ChEMBL,9.16
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2cc(Cl)ccc12,5HT2A_HUMAN,CHEMBL498048,Unknown,ChEMBL,8.64
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2ccc(Cl)cc12,5HT2A_HUMAN,CHEMBL496852,Unknown,ChEMBL,7.99
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2ccccc12,5HT2A_HUMAN,CHEMBL497877,Unknown,ChEMBL,9.37
F[C@H]1CCNC[C@@H]1c1c(-c2ccccc2)[nH]c2ccccc12,5HT2A_HUMAN,CHEMBL2368733,Unknown,ChEMBL,6.66
Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2CCCNC2)cc1,5HT2A_HUMAN,CHEMBL296512,Unknown,ChEMBL,10.05
Fc1ccc(-c2[nH]c3cc(F)ccc3c2[C@@H]2CNCC[C@H]2F)cc1,5HT2A_HUMAN,CHEMBL523245,Unknown,ChEMBL,9.92
Fc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,DRD2_HUMAN,CHEMBL59942,Unknown,ChEMBL,7.31
Fc1ccc(-c2cncc(CN3CCN(c4ccc(F)cc4)CC3)c2)cc1,DRD2_HUMAN,CHEMBL291824,Unknown,ChEMBL,7.15
Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1,DRD2_HUMAN,CHEMBL302904,Unknown,ChEMBL,7.64
Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,DRD2_HUMAN,CHEMBL61682,Unknown,ChEMBL,7.6
Fc1ccc(-c2cncc(CN3CCN(c4ccccn4)CC3)c2)cc1,DRD2_HUMAN,CHEMBL61657,Unknown,ChEMBL,7.22
Fc1ccc(-c2cncc(CN3CCN(c4cnccn4)CC3)c2)cc1,DRD2_HUMAN,CHEMBL60957,Unknown,ChEMBL,6.35
Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1,DRD2_HUMAN,CHEMBL302183,Unknown,ChEMBL,6.92
Fc1ccc(C#CCOCCC2CCN(CCc3ccccc3)CC2)cc1,DRD2_HUMAN,CHEMBL308098,Unknown,ChEMBL,5.97
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2cc3ccccc3[nH]2)c2ccc(F)cc2)cc1,DRD2_HUMAN,CHEMBL109299,Unknown,ChEMBL,6.66
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2ccc(Cl)c(Cl)c2)c2ccc(F)cc2)cc1,DRD2_HUMAN,CHEMBL267562,Unknown,ChEMBL,6.2
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2cccc3ccccc23)c2ccc(F)cc2)cc1,DRD2_HUMAN,CHEMBL12004,Unknown,ChEMBL,6.42
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2ccccc2)c2ccc(F)cc2)cc1,DRD2_HUMAN,CHEMBL12375,Unknown,ChEMBL,6.88
Fc1ccc(C(OCCN2C3CCC2CC(OC(c2ccc(F)cc2)c2ccc(F)cc2)C3)c2ccc(F)cc2)cc1,DRD2_HUMAN,CHEMBL323997,Unknown,ChEMBL,6.03
Fc1ccc(C(OCCOC2CC3CCC(C2)N3)c2ccc(F)cc2)cc1,DRD2_HUMAN,CHEMBL110435,Unknown,ChEMBL,5.95
Fc1ccc(C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCCCc2ccccc2)c2ccc(F)cc2)cc1,DRD2_HUMAN,CHEMBL2308105,Unknown,ChEMBL,7.09
Fc1ccc(CCN2CCC3(C=Cc4cc(F)ccc4O3)CC2)c(F)c1,5HT2A_HUMAN,CHEMBL359270,Unknown,ChEMBL,7.8
Fc1ccc(CCN2CCC3(CCc4c(F)cccc4O3)CC2)c(F)c1,5HT2A_HUMAN,CHEMBL147164,Unknown,ChEMBL,8.3
Fc1ccc(CCN2CCC3(CCc4ccc(F)cc4O3)CC2)c(F)c1,5HT2A_HUMAN,CHEMBL148348,Unknown,ChEMBL,8.51
Fc1ccc(CCN2CCC3(CCc4cccc(F)c4O3)CC2)c(F)c1,5HT2A_HUMAN,CHEMBL149423,Unknown,ChEMBL,8.48
Fc1ccc(CCN2CCC3(CCc4ccccc4C3)CC2)c(F)c1,5HT2A_HUMAN,CHEMBL150210,Unknown,ChEMBL,8.54
Fc1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)c(F)c1,5HT2A_HUMAN,CHEMBL147431,Unknown,ChEMBL,8.62
Fc1ccc(OCCCNCCOc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL129757,Unknown,ChEMBL,6.61
Fc1ccc2[nH]c(-c3ccccc3)c([C@@H]3CNCC[C@H]3F)c2c1,5HT2A_HUMAN,CHEMBL497878,Unknown,ChEMBL,8.4
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccc4ccccc4c3)[nH]c2c1,5HT2A_HUMAN,CHEMBL496860,Unknown,ChEMBL,9.64
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccc4ccccc34)[nH]c2c1,5HT2A_HUMAN,CHEMBL496687,Unknown,ChEMBL,9.47
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccccc3)[nH]c2c1,5HT2A_HUMAN,CHEMBL504699,Unknown,ChEMBL,10.22
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccnc3)[nH]c2c1,5HT2A_HUMAN,CHEMBL523760,Unknown,ChEMBL,9.46
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccoc3)[nH]c2c1,5HT2A_HUMAN,CHEMBL2368734,Unknown,ChEMBL,9.27
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccsc3)[nH]c2c1,5HT2A_HUMAN,CHEMBL497054,Unknown,ChEMBL,9.96
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(C3CCCCC3)[nH]c2c1,5HT2A_HUMAN,CHEMBL507898,Unknown,ChEMBL,9.6
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c[nH]c2c1,5HT2A_HUMAN,CHEMBL2368745,Unknown,ChEMBL,7.15
Fc1ccc2c(c1)CCC1(CCN(C3CCc4ccccc4C3)CC1)O2,5HT2A_HUMAN,CHEMBL423206,Unknown,ChEMBL,7.02
Fc1cccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)c1,DRD2_HUMAN,CHEMBL62829,Unknown,ChEMBL,7.09
Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,5HT2A_HUMAN,CHEMBL292779,Unknown,ChEMBL,6.43
Fc1cccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccccc3)[nH]c12,5HT2A_HUMAN,CHEMBL498729,Unknown,ChEMBL,9.34
Fc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1,DRD2_HUMAN,CHEMBL291380,Unknown,ChEMBL,6.6
N#CN/C(=N\c1cc(Cl)cc(Cl)c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL338618,Unknown,ChEMBL,6.85
N#CN/C(=N\c1ccc(CCNC[C@H](O)c2cccnc2)cc1)Nc1cccc(C(N)=O)c1,ADRB2_HUMAN,CHEMBL332010,Unknown,ChEMBL,6.4
N#CN/C(=N\c1ccc(I)cc1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL126055,Unknown,ChEMBL,6.77
N#CN/C(=N\c1ccc2c(c1)CCN2c1nc(-c2ccc(OC(F)(F)F)cc2)cs1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL431678,Unknown,ChEMBL,6.74
N#CN/C(=N\c1ccc2c(c1)CCN2c1nc(-c2ccc(OC(F)(F)F)cc2)cs1)Nc1ccc2cc(CCNC[C@H](O)c3cccnc3)ccc2c1,ADRB2_HUMAN,CHEMBL124597,Unknown,ChEMBL,5.15
N#CN/C(=N\c1ccc2c(c1)N(c1nc(-c3ccc(OC(F)(F)F)cc3)cs1)CC2)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL332132,Unknown,ChEMBL,6.15
N#CN/C(=N\c1ccc2ccccc2c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL127422,Unknown,ChEMBL,7.3
N#CN/C(=N\c1cccc(F)c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL124668,Unknown,ChEMBL,6.7
N#CN/C(=N\c1cccc(I)c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL125168,Unknown,ChEMBL,7.17
N#CN/C(=N\c1cccc(Oc2ccccc2)c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL124863,Unknown,ChEMBL,7.4
N#CN/C(=N\c1cccc2ccccc12)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL439794,Unknown,ChEMBL,6.24
N#Cc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL111006,Unknown,ChEMBL,5.38
N#Cc1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,5HT2A_HUMAN,CHEMBL150220,Unknown,ChEMBL,8.59
N#Cc1ccc2[nH]cc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)c2c1,DRD2_HUMAN,CHEMBL344270,Unknown,ChEMBL,6.1
N#Cc1ccc2[nH]cc(CN3CCN(c4ccc(F)cc4)CC3)c2c1,DRD2_HUMAN,CHEMBL140165,Unknown,ChEMBL,5.62
N#Cc1ccc2[nH]cc(CN3CCN(c4ccccc4Cl)CC3)c2c1,DRD2_HUMAN,CHEMBL143355,Unknown,ChEMBL,5.85
N#Cc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccc(F)cc3F)CC1)O2,5HT2A_HUMAN,CHEMBL148103,Unknown,ChEMBL,6.82
N#Cc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)c3cc4ccccc4[nH]3)CC1)C2,DRD2_HUMAN,CHEMBL160998,Unknown,ChEMBL,5.6
N#Cc1ccc2cc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)[nH]c2c1,DRD2_HUMAN,CHEMBL344602,Unknown,ChEMBL,5.7
N#Cc1ccc2cc(CN3CCN(c4ccccc4Cl)CC3)[nH]c2c1,DRD2_HUMAN,CHEMBL140258,Unknown,ChEMBL,6.3
N#Cc1cccc(-c2cccn(C(CN3CCCC3)c3ccccc3)c2=O)c1,OPRM1_HUMAN,CHEMBL64809,Unknown,ChEMBL,5.37
N#Cc1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1,5HT2A_HUMAN,CHEMBL147048,Unknown,ChEMBL,9.18
N#Cc1cccc([C@@H]2CCCN(CC3CC3)C2)c1,DRD2_HUMAN,CHEMBL328894,Unknown,ChEMBL,6.28
N#Cc1cccc([C@@H]2CCCN(CCCc3ccccc3)C2)c1,DRD2_HUMAN,CHEMBL94811,Unknown,ChEMBL,7.22
N#Cc1cccc([C@@H]2CCCN(CCc3ccccc3)C2)c1,DRD2_HUMAN,CHEMBL93646,Unknown,ChEMBL,7.66
N#Cc1cccc([C@@H]2CCCNC2)c1,DRD2_HUMAN,CHEMBL93682,Unknown,ChEMBL,6.5
N#Cc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1,DRD2_HUMAN,CHEMBL49876,Unknown,ChEMBL,6.03
N#Cc1ccccc1N1CCN(CNC(=O)c2cccc(Cl)c2)CC1,DRD2_HUMAN,CHEMBL49502,Unknown,ChEMBL,6.05
N#Cc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1,DRD2_HUMAN,CHEMBL423659,Unknown,ChEMBL,5.38
N#Cc1ccccc1S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,CHEMBL146998,Unknown,ChEMBL,9.28
N/C(=N/Cc1ccc(Cl)cc1)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,OPRM1_HUMAN,CHEMBL610045,Unknown,ChEMBL,7.53
N/C(=N/Cc1ccc(N)cc1)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,OPRM1_HUMAN,CHEMBL610044,Unknown,ChEMBL,8.1
N/C(=N/Cc1ccc(O)cc1)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,OPRM1_HUMAN,CHEMBL610036,Unknown,ChEMBL,7.83
N/C(=N/Cc1ccc([N+](=O)[O-])cc1)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,OPRM1_HUMAN,CHEMBL610032,Unknown,ChEMBL,7.58
N/C(=N/Cc1cccc(O)c1)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,OPRM1_HUMAN,CHEMBL610040,Unknown,ChEMBL,7.85
N/C(=N/Cc1ccccc1)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,OPRM1_HUMAN,CHEMBL610043,Unknown,ChEMBL,7.98
N/C(=N\CCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5)NCc1ccc(Cl)cc1,OPRM1_HUMAN,CHEMBL610041,Unknown,ChEMBL,8.11
